|start date| |end date| startHour endHour x y
16.12.2017 17.12.2017 0000 2359 52.20843000000001 21.19669
16.12.2017 17.12.2017 0000 2359 52.246053 21.0434121
16.12.2017 17.12.2017 0000 2359 52.24021 21.1280701
16.12.2017 17.12.2017 0000 2359 52.243352 21.037387
15.12.2017 15.12.2017 0000 2359 52.16403 21.21983999999999
16.12.2017 16.12.2017 0000 2359 52.2555181 21.1641631
16.12.2017 16.12.2017 0000 2359 52.253927 21.164668
16.12.2017 16.12.2017 0000 2359 52.2498044 21.1759637
16.12.2017 16.12.2017 0000 2359 52.25486000000001 21.16194
18.12.2017 18.12.2017 2100 2100 52.220656 21.0099894
18.12.2017 18.12.2017 2100 2100 52.246053 21.0434121
13.12.2017 13.12.2017 1800 2359 52.15594 21.05382999999999
15.12.2017 18.12.2017 0000 2359 52.2496604 21.0426807
15.12.2017 18.12.2017 0000 2359 52.25166780000001 21.0387182
15.12.2017 18.12.2017 0000 2359 52.2778236 21.0801185
15.12.2017 18.12.2017 0000 2359 52.2542427 21.04341
15.12.2017 18.12.2017 0000 2359 52.25457000000001 21.04479
15.12.2017 18.12.2017 0000 2359 52.2777 21.0805561
14.12.2017 22.12.2017 0000 2359 52.18053 20.97696
12.12.2017 14.12.2017 0000 2359 52.2299756 21.0025774
12.12.2017 14.12.2017 0000 2359 52.2032596 20.938595
12.12.2017 14.12.2017 0000 2359 52.2451871 20.9908732
12.12.2017 14.12.2017 0000 2359 52.22789 21.00375
12.12.2017 14.12.2017 0000 2359 52.233326 20.999934
11.12.2017 11.12.2017 1200 2359 52.2296756 21.0122287
11.12.2017 11.12.2017 1200 2359 52.33806329999999 20.9660222
11.12.2017 11.12.2017 1200 2359 52.33062 20.95563
12.12.2017 12.12.2017 0000 2359 52.19898 20.9843501
08.12.2017 8.12. 0000 2359 52.23727 21.1431
09.12.2017 09.12.2017 0000 2359 52.22164 20.97681
11.12.2017 16.12.2017 0000 2359 52.18313000000001 20.97973
10.12.2017 10.12.2017 0600 2000 52.1604115 21.0896005
10.12.2017 10.12.2017 0600 2000 52.1478997 21.0386859
10.12.2017 10.12.2017 0600 2000 52.1563021 21.0282691
10.12.2017 10.12.2017 0600 2000 52.2633972 20.9876527
10.12.2017 10.12.2017 0600 2000 52.2321681 21.0258878
10.12.2017 10.12.2017 0600 2000 52.2296756 21.0122287
10.12.2017 10.12.2017 0600 2000 52.0673944 21.0260947
10.12.2017 10.12.2017 0600 2000 52.1815531 21.0219997
10.12.2017 10.12.2017 0600 2000 52.06737 21.027915
10.12.2017 10.12.2017 0600 2000 52.06915 21.02503
10.12.2017 10.12. 1645 2100 52.2296756 21.0122287
09.12.2017 10.12.2017 0000 2359 52.3336578 20.8869861
09.12.2017 10.12.2017 0000 2359 52.28123 20.8759
07.12.2017 16.12.2017 1200 2359 52.18313000000001 20.97973
08.12.2017 08.12.2017 0000 2359 52.21597999999999 20.98265
09.12.2017 10.12.2017 0000 2359 52.2296756 21.0122287
09.12.2017 10.12.2017 0000 2359 52.2448985 21.0889233
09.12.2017 10.12.2017 0000 2359 52.24615799999999 21.0434319
09.12.2017 10.12.2017 0000 2359 52.1720475 21.1989939
09.12.2017 10.12.2017 0000 2359 52.20843000000001 21.19669
09.12.2017 10.12.2017 0000 2359 52.246053 21.0434121
09.12.2017 10.12.2017 0000 2359 52.24021 21.1280701
09.12.2017 10.12.2017 0000 2359 52.243352 21.037387
08.12.2017 08.12.2017 700 2359 52.2296756 21.0122287
08.12.2017 08.12.2017 700 2359 52.29312669999999 20.8469346
08.12.2017 08.12.2017 700 2359 52.3336578 20.8869861
08.12.2017 08.12.2017 700 2359 52.2050103 21.0018393
08.12.2017 08.12.2017 700 2359 52.2498044 21.1759637
08.12.2017 08.12.2017 700 2359 52.32147879999999 20.8844394
08.12.2017 08.12.2017 700 2359 52.3115001 20.8828494
08.12.2017 08.12.2017 700 2359 52.2899 20.9312101
08.12.2017 08.12.2017 700 2359 52.230335 21.006859
08.12.2017 08.12.2017 700 2359 52.28123 20.8759
07.12.2017 07.12.2017 0000 2359 52.18279 21.06847
09.12.2017 9.12.2017 1400 2000 52.249 21.10758
09.12.2017 9.12.2017 1400 2000 52.19661 20.88514
09.12.2017 9.12.2017 1400 2000 52.22911999999999 21.02157
10.12.2017 2.017. 430 2200 52.2296756 21.0122287
10.12.2017 2.017. 430 2200 52.2418992 21.0121599
10.12.2017 2.017. 430 2200 52.2995852 21.1545356
10.12.2017 2.017. 430 2200 52.2447284 21.009954
10.12.2017 2.017. 430 2200 52.24721 21.0097684
10.12.2017 2.017. 430 2200 52.2432587 21.0091141
10.12.2017 2.017. 430 2200 52.2404099 21.0138868
10.12.2017 2.017. 430 2200 52.2425963 21.0150406
10.12.2017 2.017. 430 2200 52.24402190000001 21.0115312
10.12.2017 2.017. 430 2200 52.2440581 21.008994
10.12.2017 2.017. 430 2200 52.5216827 16.3971049
10.12.2017 2.017. 430 2200 52.19661 20.88514
06.12.2017 06.12.2017 0000 2359 52.1885 20.98026
06.12.2017 09.12.2017 830 2359 52.28716 20.8776401
09.12.2017 9.12. 1700 2359 52.2296756 21.0122287
09.12.2017 9.12. 1700 2359 52.2168868 21.0152435
09.12.2017 9.12. 1700 2359 52.2159708 21.0159074
09.12.2017 9.12. 1700 2359 52.2216953 21.0165396
09.12.2017 9.12. 1700 2359 52.228181 21.0125682
09.12.2017 9.12. 1700 2359 52.2299304 21.012181
09.12.2017 9.12. 1700 2359 52.2032596 20.938595
09.12.2017 9.12. 1700 2359 52.2283609 21.0035885
09.12.2017 9.12. 1700 2359 52.2253747 21.0489121
09.12.2017 9.12. 1700 2359 52.2313538 21.0718995
09.12.2017 9.12. 1700 2359 52.243295 21.08462
09.12.2017 9.12. 1700 2359 52.22292 21.04344
09.12.2017 9.12. 1700 2359 52.22789 21.00375
09.12.2017 9.12. 1700 2359 52.24589599999999 21.084633
09.12.2017 9.12. 1700 2359 52.22253 21.03563
04.12.2017 09.12.2017 0000 2359 52.2279436 20.9586224
04.12.2017 09.12.2017 0000 2359 52.2312066 20.969002
04.12.2017 09.12.2017 0000 2359 52.23033270000001 20.9540324
04.12.2017 09.12.2017 0000 2359 52.22789 21.00375
05.12.2017 5.12.2017 0000 2359 52.25804 20.89982
02.12.2017 12.12.2017 0000 2359 52.19898 20.9843501
04.12.2017 04.12.2017 0000 2359 52.19561 20.9827499
01.12.2017 04.12.2017 2200 400 52.2819253 20.9725334
01.12.2017 04.12.2017 2200 400 52.2793037 20.9722929
01.12.2017 04.12.2017 2200 400 52.27705580000001 20.9706518
01.12.2017 04.12.2017 2200 400 52.276663 20.9702727
01.12.2017 04.12.2017 2200 400 52.2715212 20.9740958
01.12.2017 04.12.2017 2200 400 52.2296756 21.0122287
01.12.2017 04.12.2017 2200 400 52.27609 20.98291
01.12.2017 04.12.2017 2200 400 52.27836 20.98655
01.12.2017 04.12.2017 2200 400 52.28148999999999 20.98452
01.12.2017 04.12.2017 2200 400 52.28494000000001 20.97899
01.12.2017 04.12.2017 2200 400 52.28667000000001 20.97733
02.12.2017 26.12.2017 1200 2000 52.219226 20.983407
02.12.2017 26.12.2017 1200 2000 52.25479 21.0024
02.12.2017 26.12.2017 1200 2000 52.21447 21.02656
02.12.2017 03.12.2017 0000 2359 52.2296756 21.0122287
02.12.2017 03.12.2017 0000 2359 52.2448985 21.0889233
02.12.2017 03.12.2017 0000 2359 52.24615799999999 21.0434319
02.12.2017 03.12.2017 0000 2359 52.20843000000001 21.19669
02.12.2017 03.12.2017 0000 2359 52.246053 21.0434121
02.12.2017 03.12.2017 0000 2359 52.24021 21.1280701
02.12.2017 03.12.2017 0000 2359 52.243352 21.037387
02.12.2017 02.12.2017 1000 2359 52.2032596 20.938595
02.12.2017 02.12.2017 1000 2359 52.2288374 21.0051571
02.12.2017 02.12.2017 1000 2359 52.22962 21.00531
02.12.2017 02.12.2017 1000 2359 52.2319766 20.9994217
02.12.2017 02.12.2017 1000 2359 52.23008 21.00436
02.12.2017 02.12.2017 1000 2359 52.2277826 21.0022427
02.12.2017 02.12.2017 1000 2359 52.2352339 21.0084455
02.12.2017 02.12.2017 1000 2359 52.2229788 21.0085159
02.12.2017 02.12.2017 1000 2359 52.222995 21.0085064
02.12.2017 02.12.2017 1000 2359 52.5216827 16.3971049
